chunk,feature,importance_gain,importance_split
1,f001_building_score_mode_mean,3003.2219638824463,189
1,f001_building_score_avg_mean,1754.3768563270569,127
1,f002_HOUSETYPE_MODE,253.34209060668945,21
1,f002_FONDKAPREMONT_MODE,64.10216999053955,6
1,f001_building_score_medi_mean,2177.16131067276,159
1,f002_ORGANIZATION_TYPE,41280.01729488373,2494
1,f001_maxwell_feature,5397.010344028473,247
1,f003_NAME_HOUSING_TYPE_ta,1801.5312266349792,136
1,f002_WALLSMATERIAL_MODE,434.6216115951538,35
1,f002_NAME_INCOME_TYPE,478.67344999313354,33
1,f003_NAME_EDUCATION_TYPE_ta,5452.652319908142,259
1,f105_AMT_ANNUITY_act_min,742.8618392944336,51
1,f003_ORGANIZATION_TYPE_ta,3536.0152592658997,244
1,f003_NAME_FAMILY_STATUS_ta,3884.855950832367,274
1,f105_AMT_ANNUITY_act_max,536.3603467941284,39
1,f105_AMT_ANNUITY_act_mean,402.3154983520508,30
1,f003_OCCUPATION_TYPE_ta,8017.912547588348,481
1,f105_AMT_ANNUITY_cmp_max,3845.3866391181946,261
1,f003_NAME_INCOME_TYPE_ta,1869.9531979560852,130
1,f105_DAYS_DECISION_ref_max,6588.7357006073,360
1,f105_AMT_ANNUITY_cmp_min,3623.7530789375305,272
1,f105_DAYS_DECISION_min-m-DAYS_BIRTH,4249.733720779419,282
1,f105_AMT_ANNUITY_cmp_sum,5727.908564567566,329
1,f105_DAYS_DECISION_min,4595.793208122253,323
1,f105_DAYS_DECISION_app_min,3879.603015899658,282
1,f105_AMT_ANNUITY_cmp_mean,3809.0152955055237,263
1,f105_DAYS_DECISION_max-m-DAYS_BIRTH,2338.7782583236694,156
1,f105_DAYS_LAST_DUE_1ST_VERSION_act_sum,1705.2258834838867,109
1,f105_amt_paid-d-unpaid_min,445.2651081085205,33
1,f105_DAYS_LAST_DUE_1ST_VERSION_act_mean,1302.7277002334595,92
1,f105_amt_paid-d-unpaid_max,548.5898094177246,41
1,f105_DAYS_DECISION_ref_min,4985.858065128326,296
1,f105_active_ratio,811.3911991119385,60
1,f105_DAYS_LAST_DUE_1ST_VERSION_act_max,1096.5895166397095,76
1,f105_amt_paid-d-unpaid_mean,263.8364677429199,19
1,f105_DAYS_LAST_DUE_1ST_VERSION_act_min,1781.2679147720337,129
1,f105_amt_paid_max,2862.5560460090637,193
1,f105_amt_paid_sum,3118.521592617035,197
1,f105_amt_paid_sum-d-amt_unpaid_sum,495.1686019897461,35
1,f105_amt_paid-d-unpaid_sum,398.7215099334717,28
1,f105_amt_paid_sum-d-total_debt_sum,2059.6641392707825,145
1,f105_cnt_paid-d-unpaid_max,833.5613164901733,62
1,f105_cnt_paid-d-unpaid_mean,588.1700091362,42
1,f105_approved_cnt,394.71914291381836,27
1,f105_approved_ratio,5664.456003665924,254
1,f105_amt_unpaid_mean,1027.2444067001343,65
1,f105_cnt_paid-d-unpaid_min,359.7387704849243,25
1,f105_cnt_unpaid_min,301.92035579681396,25
1,f105_cnt_paid_min,2476.25905752182,166
1,f105_cnt_unpaid_max,175.08236122131348,12
1,f105_cnt_paid-d-unpaid_sum,741.8702917098999,49
1,f105_future_payment_10m_max,366.1291208267212,26
1,f105_cnt_unpaid_sum,764.3905115127563,49
1,f105_future_payment_12m_max,370.08387088775635,25
1,f105_future_payment_10m_mean,284.4995594024658,22
1,f105_cnt_paid_sum,2803.3621096611023,197
1,f105_cnt_unpaid_mean,2068.9626693725586,98
1,f105_completed_cnt,786.0858812332153,44
1,f105_future_payment_11m_min,602.5345554351807,37
1,f105_future_payment_10m_min,767.4482564926147,46
1,f105_future_payment_11m_mean,354.21031856536865,23
1,f105_future_payment_12m_min,584.9213809967041,40
1,f105_future_payment_11m_max,697.1331639289856,43
1,f105_future_payment_12m_mean,316.11784839630127,20
1,f105_future_payment_13m_min,457.85468196868896,29
1,f105_future_payment_13m_max,481.67715978622437,33
1,f105_future_payment_13m_mean,249.71892070770264,19
1,f105_future_payment_14m_min,430.4393701553345,29
1,f105_future_payment_16m_mean,942.2069616317749,55
1,f105_future_payment_15m_min,478.4425115585327,29
1,f105_future_payment_14m_mean,301.2112913131714,22
1,f105_future_payment_19m_sum,878.5177693367004,54
1,f105_future_payment_15m_mean,319.4023699760437,24
1,f105_future_payment_17m_min,894.0519008636475,55
1,f105_future_payment_16m_min,460.79174613952637,33
1,f105_future_payment_1m_max,514.1072883605957,42
1,f105_future_payment_19m_min,1082.0391855239868,64
1,f105_future_payment_20m_max,698.8975172042847,48
1,f105_future_payment_21m_min,628.3207793235779,39
1,f105_future_payment_20m_mean,699.9557628631592,40
1,f105_future_payment_21m_mean,685.4123396873474,44
1,f105_future_payment_1m_min,765.6680212020874,58
1,f105_future_payment_20m_min,838.3144369125366,49
1,f105_future_payment_1m_mean,358.33751106262207,28
1,f105_future_payment_30m_mean,115.18858814239502,8
1,f105_future_payment_30m_min,220.5157117843628,16
1,f105_future_payment_2m_min,682.8586926460266,54
1,f105_future_payment_2m_mean,535.7968406677246,40
1,f105_future_payment_2m_max,433.72739839553833,34
1,f105_future_payment_33m_max,86.84777069091797,6
1,f105_future_payment_31m_min,144.2974395751953,10
1,f105_future_payment_32m_min,145.53006267547607,11
1,f105_future_payment_31m_max,163.79985904693604,12
1,f105_future_payment_31m_mean,119.35528087615967,9
1,f105_future_payment_32m_mean,54.74099922180176,4
1,f105_future_payment_35m_mean,10.16919994354248,1
1,f105_future_payment_33m_min,72.0733003616333,6
1,f105_future_payment_34m_mean,60.243330001831055,5
1,f105_future_payment_34m_min,75.6484489440918,6
1,f105_future_payment_33m_mean,72.623779296875,5
1,f105_future_payment_34m_max,0.0,0
1,f105_future_payment_35m_max,25.724300384521484,2
1,f105_future_payment_35m_min,30.785340309143066,3
1,f105_future_payment_38m_max,62.81990051269531,6
1,f105_future_payment_36m_min,96.04269981384277,8
1,f105_future_payment_37m_min,113.44034099578857,7
1,f105_future_payment_37m_mean,78.05831050872803,6
1,f105_future_payment_37m_max,39.60209941864014,3
1,f105_future_payment_36m_max,76.90460014343262,6
1,f105_future_payment_39m_max,172.14669704437256,10
1,f105_future_payment_39m_min,67.26589870452881,4
1,f105_future_payment_36m_mean,27.32615041732788,3
1,f105_future_payment_38m_min,8.548460006713867,1
1,f105_future_payment_38m_mean,92.27309989929199,7
1,f105_future_payment_39m_mean,14.67199993133545,1
1,f105_future_payment_3m_mean,456.2774991989136,34
1,f105_future_payment_3m_min,753.9254245758057,57
1,f105_future_payment_3m_max,530.2736501693726,36
1,f105_future_payment_41m_max,46.3904504776001,4
1,f105_future_payment_40m_max,14.434900283813477,1
1,f105_future_payment_40m_min,64.32175970077515,5
1,f105_future_payment_42m_max,75.58329963684082,5
1,f105_future_payment_40m_mean,18.75670051574707,1
1,f105_future_payment_41m_mean,58.71090126037598,4
1,f105_future_payment_42m_min,25.298800468444824,2
1,f105_future_payment_44m_max,94.37084007263184,7
1,f105_future_payment_41m_min,61.001749992370605,5
1,f105_future_payment_42m_mean,26.196319580078125,2
1,f105_future_payment_43m_min,44.56869983673096,4
1,f105_future_payment_43m_max,34.77559947967529,2
1,f105_future_payment_44m_min,91.04982948303223,7
1,f105_future_payment_43m_mean,56.60570049285889,4
1,f105_future_payment_44m_mean,33.27772045135498,3
1,f105_future_payment_46m_max,53.87318992614746,4
1,f105_future_payment_45m_max,75.45440101623535,6
1,f105_future_payment_46m_mean,56.07955074310303,5
1,f105_future_payment_45m_min,51.4394006729126,4
1,f105_future_payment_45m_mean,52.50682067871094,5
1,f105_future_payment_50m_min,91.83402919769287,7
1,f105_future_payment_46m_min,57.66382026672363,5
1,f105_future_payment_50m_mean,12.277400016784668,1
1,f105_future_payment_51m_max,9.145620346069336,1
1,f105_future_payment_50m_max,0.0,0
1,f105_future_payment_4m_min,789.6167345046997,62
1,f105_future_payment_51m_min,14.151599884033203,1
1,f105_future_payment_53m_max,119.39592027664185,10
1,f105_future_payment_52m_max,146.07032012939453,13
1,f105_future_payment_52m_mean,52.70698165893555,4
1,f105_future_payment_4m_max,287.9276695251465,22
1,f105_future_payment_53m_min,33.43179988861084,2
1,f105_future_payment_4m_mean,494.05992555618286,37
1,f105_future_payment_51m_mean,0.0,0
1,f105_future_payment_55m_min,8.913399696350098,1
1,f105_future_payment_52m_min,58.65030002593994,4
1,f105_future_payment_53m_mean,0.0,0
1,f105_future_payment_54m_max,61.386571407318115,5
1,f105_future_payment_54m_min,0.0,0
1,f105_future_payment_54m_mean,0.0,0
1,f105_future_payment_58m_min,0.0,0
1,f105_future_payment_55m_max,7.580770015716553,1
1,f105_future_payment_55m_mean,0.0,0
1,f105_future_payment_56m_max,0.0,0
1,f105_future_payment_57m_min,0.0,0
1,f105_future_payment_58m_max,0.0,0
1,f105_future_payment_57m_mean,0.0,0
1,f105_future_payment_56m_min,0.0,0
1,f105_future_payment_58m_mean,0.0,0
1,f105_future_payment_57m_max,0.0,0
1,f105_future_payment_56m_mean,0.0,0
1,f105_future_payment_59m_max,0.0,0
1,f105_future_payment_59m_min,0.0,0
1,f105_future_payment_59m_mean,0.0,0
1,f105_future_payment_60m_max,0.0,0
1,f105_future_payment_61m_min,0.0,0
1,f105_future_payment_62m_max,0.0,0
1,f105_future_payment_5m_mean,251.04122877120972,19
1,f105_future_payment_62m_mean,0.0,0
1,f105_future_payment_5m_min,628.8604230880737,49
1,f105_future_payment_5m_max,483.7619209289551,38
1,f105_future_payment_61m_mean,0.0,0
1,f105_future_payment_60m_min,0.0,0
1,f105_future_payment_62m_min,0.0,0
1,f105_future_payment_61m_max,0.0,0
1,f105_future_payment_64m_max,0.0,0
1,f105_future_payment_60m_mean,0.0,0
1,f105_future_payment_64m_mean,0.0,0
1,f105_future_payment_63m_max,0.0,0
1,f105_future_payment_63m_min,0.0,0
1,f105_future_payment_65m_max,0.0,0
1,f105_future_payment_63m_mean,0.0,0
1,f105_future_payment_67m_min,0.0,0
1,f105_future_payment_67m_max,0.0,0
1,f105_future_payment_64m_min,0.0,0
1,f105_future_payment_66m_min,0.0,0
1,f105_future_payment_65m_mean,0.0,0
1,f105_future_payment_66m_mean,0.0,0
1,f105_future_payment_69m_max,0.0,0
1,f105_future_payment_67m_mean,0.0,0
1,f105_future_payment_65m_min,0.0,0
1,f105_future_payment_69m_min,0.0,0
1,f105_future_payment_66m_max,0.0,0
1,f105_future_payment_69m_mean,0.0,0
1,f105_future_payment_68m_max,0.0,0
1,f105_future_payment_68m_mean,0.0,0
1,f105_future_payment_68m_min,0.0,0
1,f105_future_payment_6m_max,450.988320350647,32
1,f105_future_payment_70m_min,0.0,0
1,f105_future_payment_70m_mean,0.0,0
1,f105_future_payment_71m_min,0.0,0
1,f105_future_payment_71m_max,0.0,0
1,f105_future_payment_70m_max,0.0,0
1,f105_future_payment_71m_mean,0.0,0
1,f105_future_payment_72m_min,0.0,0
1,f105_future_payment_74m_max,0.0,0
1,f105_future_payment_73m_max,0.0,0
1,f105_future_payment_72m_max,0.0,0
1,f105_future_payment_6m_min,560.5387125015259,40
1,f105_future_payment_6m_mean,352.5225877761841,24
1,f105_future_payment_75m_min,0.0,0
1,f105_future_payment_72m_mean,0.0,0
1,f105_future_payment_73m_mean,0.0,0
1,f105_future_payment_73m_min,0.0,0
1,f105_future_payment_74m_min,0.0,0
1,f105_future_payment_74m_mean,0.0,0
1,f105_future_payment_75m_max,0.0,0
1,f105_future_payment_75m_mean,0.0,0
1,f105_future_payment_76m_max,0.0,0
1,f105_future_payment_76m_min,0.0,0
1,f105_future_payment_79m_max,0.0,0
1,f105_future_payment_77m_max,0.0,0
1,f105_future_payment_76m_mean,0.0,0
1,f105_future_payment_78m_mean,0.0,0
1,f105_future_payment_79m_min,0.0,0
1,f105_future_payment_77m_min,0.0,0
1,f105_future_payment_78m_min,0.0,0
1,f105_future_payment_78m_max,0.0,0
1,f105_future_payment_77m_mean,0.0,0
1,f105_future_payment_79m_mean,0.0,0
1,f105_future_payment_8m_min,597.4345903396606,36
1,f105_future_payment_7m_max,409.3482971191406,30
1,f105_future_payment_7m_mean,342.3417978286743,26
1,f105_future_payment_8m_mean,279.40896129608154,20
1,f105_future_payment_7m_min,483.31927967071533,37
1,f105_future_payment_9m_max,569.701452255249,40
1,f105_future_payment_8m_max,401.87110233306885,30
1,f105_future_payment_9m_mean,392.99906730651855,28
1,f105_future_vs_past_max,5732.472105026245,257
1,f105_future_vs_past_max_withoutapp,1418.0449876785278,93
1,f105_future_vs_past_max-d-income,5166.828319072723,225
1,f105_future_payment_9m_min,410.9849786758423,33
1,f105_past_payment_10m_max,1308.3703079223633,101
1,f105_past_payment_11m_mean,1798.41779088974,130
1,f105_past_payment_11m_max,1398.0345106124878,104
1,f105_past_payment_11m_sum,817.8392114639282,61
1,f105_past_payment_12m_mean,1979.8849639892578,150
1,f105_past_payment_10m_sum,595.9898414611816,46
1,f105_past_payment_12m_max,1594.9092435836792,119
1,f105_past_payment_10m_mean,1472.241946220398,109
1,f105_past_payment_11m_min,3005.4512071609497,220
1,f105_past_payment_12m_sum,1172.4532299041748,84
1,f105_past_payment_14m_min,1353.187975883484,94
1,f105_past_payment_10m_min,2125.739659309387,155
1,f105_past_payment_14m_mean,1044.8644733428955,79
1,f105_past_payment_15m_min,981.0738415718079,72
1,f105_past_payment_13m_mean,1409.9741959571838,102
1,f105_past_payment_13m_min,1335.9753828048706,100
1,f105_past_payment_16m_mean,1102.7681531906128,80
1,f105_past_payment_17m_mean,1506.565604686737,108
1,f105_past_payment_15m_mean,1013.749641418457,76
1,f105_past_payment_17m_min,1180.6230778694153,85
1,f105_past_payment_18m_min,1714.884533882141,130
1,f105_past_payment_16m_min,1021.3396816253662,78
1,f105_past_payment_1m_max,726.4667387008667,50
1,f105_past_payment_1m_sum,486.6215019226074,31
1,f105_past_payment_1m_mean,696.1627407073975,49
1,f105_past_payment_25m_mean,587.4757289886475,42
1,f105_past_payment_26m_max,443.74745178222656,34
1,f105_past_payment_25m_min,579.9491720199585,38
1,f105_past_payment_26m_mean,289.0866003036499,18
1,f105_past_payment_27m_mean,313.7781295776367,23
1,f105_past_payment_28m_mean,257.2307415008545,16
1,f105_past_payment_26m_min,439.95251083374023,28
1,f105_past_payment_27m_min,370.20484924316406,28
1,f105_past_payment_30m_mean,271.92990922927856,22
1,f105_past_payment_28m_min,354.169171333313,27
1,f105_past_payment_29m_mean,305.1066155433655,21
1,f105_past_payment_2m_mean,933.6789970397949,62
1,f105_past_payment_2m_sum,517.9188432693481,35
1,f105_past_payment_29m_min,434.9015693664551,29
1,f105_past_payment_2m_max,844.6664733886719,51
1,f105_past_payment_30m_min,357.77629947662354,25
1,f105_past_payment_32m_mean,143.40812063217163,13
1,f105_past_payment_31m_mean,233.49925136566162,16
1,f105_past_payment_32m_min,130.245680809021,10
1,f105_past_payment_31m_max,320.6821994781494,22
1,f105_past_payment_31m_min,186.83438873291016,14
1,f105_past_payment_35m_mean,363.03478145599365,26
1,f105_past_payment_33m_mean,286.60163164138794,23
1,f105_past_payment_37m_max,40.25066041946411,4
1,f105_past_payment_33m_min,170.22091150283813,16
1,f105_past_payment_37m_mean,69.05253028869629,6
1,f105_past_payment_35m_min,208.79083728790283,16
1,f105_past_payment_37m_min,82.53001976013184,7
1,f105_past_payment_44m_max,0.0,0
1,f105_past_payment_3m_max,917.085039138794,56
1,f105_past_payment_44m_mean,0.0,0
1,f105_past_payment_3m_sum,959.510968208313,60
1,f105_past_payment_3m_mean,1071.1380729675293,78
1,f105_past_payment_43m_min,10.397600173950195,1
1,f105_past_payment_43m_mean,0.0,0
1,f105_past_payment_46m_mean,0.0,0
1,f105_past_payment_43m_max,0.0,0
1,f105_past_payment_46m_min,0.0,0
1,f105_past_payment_45m_min,7.502439975738525,1
1,f105_past_payment_45m_mean,0.0,0
1,f105_past_payment_45m_max,9.858550071716309,1
1,f105_past_payment_48m_max,0.0,0
1,f105_past_payment_46m_max,9.005029678344727,1
1,f105_past_payment_47m_min,0.0,0
1,f105_past_payment_48m_min,0.0,0
1,f105_past_payment_44m_min,0.0,0
1,f105_past_payment_47m_mean,0.0,0
1,f105_past_payment_47m_max,0.0,0
1,f105_past_payment_48m_mean,0.0,0
1,f105_past_payment_4m_max,872.2008647918701,56
1,f105_past_payment_4m_mean,993.3952484130859,76
1,f105_past_payment_55m_mean,0.0,0
1,f105_past_payment_55m_max,0.0,0
1,f105_past_payment_4m_sum,700.7384142875671,45
1,f105_past_payment_55m_min,0.0,0
1,f105_past_payment_5m_sum,851.3644762039185,58
1,f105_past_payment_5m_mean,1376.8031134605408,99
1,f105_past_payment_5m_max,1167.4788794517517,77
1,f105_past_payment_62m_mean,0.0,0
1,f105_past_payment_61m_min,0.0,0
1,f105_past_payment_61m_mean,0.0,0
1,f105_past_payment_61m_max,0.0,0
1,f105_past_payment_63m_mean,0.0,0
1,f105_past_payment_62m_min,0.0,0
1,f105_past_payment_64m_max,0.0,0
1,f105_past_payment_63m_min,0.0,0
1,f105_past_payment_63m_max,0.0,0
1,f105_past_payment_64m_min,0.0,0
1,f105_past_payment_64m_mean,0.0,0
1,f105_past_payment_67m_mean,0.0,0
1,f105_past_payment_67m_max,0.0,0
1,f105_past_payment_62m_max,0.0,0
1,f105_past_payment_65m_max,0.0,0
1,f105_past_payment_65m_mean,0.0,0
1,f105_past_payment_66m_min,0.0,0
1,f105_past_payment_66m_max,0.0,0
1,f105_past_payment_66m_mean,0.0,0
1,f105_past_payment_65m_min,0.0,0
1,f105_past_payment_68m_mean,0.0,0
1,f105_past_payment_67m_min,0.0,0
1,f105_past_payment_69m_min,0.0,0
1,f105_past_payment_70m_mean,0.0,0
1,f105_past_payment_68m_min,0.0,0
1,f105_past_payment_68m_max,0.0,0
1,f105_past_payment_70m_min,0.0,0
1,f105_past_payment_71m_max,0.0,0
1,f105_past_payment_71m_mean,0.0,0
1,f105_past_payment_69m_max,0.0,0
1,f105_past_payment_69m_mean,0.0,0
1,f105_past_payment_70m_max,0.0,0
1,f105_past_payment_6m_max,1514.4613308906555,111
1,f105_past_payment_6m_sum,826.7872285842896,60
1,f105_past_payment_72m_mean,0.0,0
1,f105_past_payment_72m_max,0.0,0
1,f105_past_payment_72m_min,0.0,0
1,f105_past_payment_6m_mean,1666.2274241447449,121
1,f105_past_payment_6m_min,3207.9238591194153,230
1,f105_past_payment_71m_min,0.0,0
1,f105_past_payment_7m_min,2182.295699119568,155
1,f105_past_payment_7m_mean,1453.7214970588684,107
1,f105_past_payment_7m_max,1462.1478638648987,101
1,f105_past_payment_8m_mean,1521.8087348937988,110
1,f105_past_payment_9m_sum,682.6027097702026,49
1,f105_past_payment_7m_sum,874.5943489074707,58
1,f105_past_payment_8m_sum,785.284987449646,55
1,f105_past_payment_9m_min,1773.217248916626,135
1,f105_past_payment_9m_mean,1245.4767594337463,95
1,f105_past_payment_8m_max,1617.5016708374023,116
1,f105_past_payment_8m_min,2071.1180667877197,161
1,f105_past_payment_sum_max-d-income,2586.4211287498474,187
1,f105_past_payment_sum_max-d-credit,3720.0229058265686,223
1,f105_past_payment_sum_max-d-annuity,3778.7783603668213,219
1,f105_prevapp_future_payment_13m,5724.519216537476,290
1,f105_past_payment_9m_max,971.7851161956787,68
1,f105_past_payment_sum_max,510.7884521484375,29
1,f105_prevapp_future_payment_12m,7423.715528011322,348
1,f105_prevapp_future_payment_1vs4,514.7182941436768,39
1,f105_prevapp_future_payment_1vs5,618.8436098098755,49
1,f105_prevapp_future_payment_22m,1234.9132351875305,93
1,f105_prevapp_future_payment_26m,390.07573223114014,31
1,f105_prevapp_future_payment_24m,950.6827411651611,67
1,f105_prevapp_future_payment_1vs6,1192.9897203445435,84
1,f105_prevapp_future_payment_23m,1181.061755180359,79
1,f105_prevapp_future_payment_25m,579.7016763687134,40
1,f105_prevapp_future_payment_27m,483.3473529815674,34
1,f105_prevapp_future_payment_33m,271.130859375,20
1,f105_prevapp_future_payment_29m,462.6421322822571,36
1,f105_prevapp_future_payment_32m,345.99914026260376,29
1,f105_prevapp_future_payment_34m,274.9584903717041,19
1,f105_prevapp_future_payment_35m,295.23960065841675,23
1,f105_prevapp_future_payment_31m,495.091570854187,38
1,f105_prevapp_future_payment_28m,894.1053485870361,66
