chunk,feature,importance_gain,importance_split
1,f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_REGISTRATION,7983.765963554382,649
1,f001_DAYS_REGISTRATION-d-DAYS_BIRTH,6791.323205471039,521
1,f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_EMPLOYED,7504.3904485702515,620
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_REGISTRATION-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_ID_PUBLISH,2767.481580734253,250
1,f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_ID_PUBLISH,8675.893579363823,651
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_BIRTH-d-DAYS_ID_PUBLISH-s-DAYS_EMPLOYED,3981.006477355957,350
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_REGISTRATION,3123.6132497787476,279
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_ID_PUBLISH,3458.7084465026855,292
1,f001_DAYS_REGISTRATION-d-DAYS_EMPLOYED,8885.725890398026,626
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_REGISTRATION,2285.043288707733,197
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,6517.704444885254,512
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_ID_PUBLISH-s-DAYS_BIRTH,2825.8013796806335,246
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-s-DAYS_REGISTRATION,6170.072341442108,554
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_ID_PUBLISH-s-DAYS_EMPLOYED,5361.5550055503845,449
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_BIRTH,2486.8674597740173,214
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_ID_PUBLISH-s-DAYS_REGISTRATION,3332.545060634613,310
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-s-DAYS_EMPLOYED,4801.608575344086,430
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_ID_PUBLISH,5607.0929090976715,474
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_REGISTRATION-s-DAYS_EMPLOYED,2475.973066329956,221
1,f001_EMERGENCYSTATE_MODE,35.099689960479736,4
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_REGISTRATION,3430.1518182754517,295
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-s-DAYS_REGISTRATION,3441.115592956543,311
1,f001_FLAG_DOCUMENT_17,0.0,0
1,f001_FLAG_CONT_MOBILE,0.0,0
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED,7480.94544506073,486
1,f001_ENTRANCES_MODE,2004.9567894935608,133
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_ID_PUBLISH,4417.935338020325,388
1,f001_ENTRANCES_MEDI,2083.1282691955566,138
1,f001_ENTRANCES_AVG,3461.179349422455,220
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,4456.263885140419,392
1,f001_EXT_SOURCES_1-3,11787.495412349701,925
1,f001_FLAG_DOCUMENT_15,0.0,0
1,f001_FLAG_DOCUMENT_19,0.0,0
1,f001_FLAG_DOCUMENT_14,0.0,0
1,f001_FLAG_DOCUMENT_11,118.04890966415405,14
1,f001_FLAG_DOCUMENT_13,0.0,0
1,f001_FLAG_DOCUMENT_4,0.0,0
1,f001_FLAG_DOCUMENT_21,0.0,0
1,f001_FLAG_DOCUMENT_20,0.0,0
1,f001_FLAG_DOCUMENT_7,0.0,0
1,f001_FLAG_DOCUMENT_16,82.55238008499146,10
1,f001_FLAG_DOCUMENT_9,6.771470069885254,1
1,f001_FLAG_DOCUMENT_18,25.387120246887207,3
1,f001_FLAG_DOCUMENT_5,5.787749767303467,1
1,f001_FLAG_DOCUMENT_8,1016.0087733268738,91
1,f001_FLAG_OWN_CAR,4259.988671779633,228
1,f001_FLAG_EMAIL,119.77618980407715,13
1,f001_LIVE_REGION_NOT_WORK_REGION,183.41542959213257,15
1,f001_FLAG_OWN_REALTY,673.4793982505798,60
1,f001_LANDAREA_AVG,2663.569296360016,246
1,f001_LIVINGAPARTMENTS_AVG,2477.7532625198364,218
1,f001_LANDAREA_MODE,3659.1092829704285,336
1,f001_NONLIVINGAPARTMENTS_AVG,995.6981744766235,92
1,f001_LANDAREA_MEDI,2923.773052215576,269
1,f001_LIVINGAPARTMENTS_MEDI,2080.8592982292175,185
1,f001_LIVINGAPARTMENTS_MODE,3073.559159755707,272
1,f001_NONLIVINGAPARTMENTS_MODE,475.3784499168396,49
1,f001_OBS_60_CNT_SOCIAL_CIRCLE,2726.1945140361786,247
1,f001_NONLIVINGAREA_MEDI,2755.2554149627686,251
1,f001_NONLIVINGAPARTMENTS_MEDI,708.5008997917175,73
1,f001_REG_REGION_NOT_LIVE_REGION,80.3331298828125,8
1,f001_OBS_30_CNT_SOCIAL_CIRCLE,2693.079598903656,245
1,f001_REG_REGION_NOT_WORK_REGION,122.47709941864014,13
1,f001_NONLIVINGAREA_AVG,2916.315775871277,275
1,f001_alllives_sum,1390.2257680892944,130
1,f001_NONLIVINGAREA_MODE,2739.582453727722,247
1,f001_alldocs_sum,5879.462180614471,256
1,f001_alldocs_mean,1361.70316696167,77
1,f001_YEARS_BUILD_MEDI,1319.8576884269714,122
1,f001_YEARS_BEGINEXPLUATATION_MODE,4271.614129066467,327
1,f001_YEARS_BEGINEXPLUATATION_MEDI,3483.6376066207886,263
1,f001_YEARS_BEGINEXPLUATATION_AVG,3573.013048171997,279
1,f001_YEARS_BUILD_MODE,1778.5423498153687,170
1,f001_YEARS_BUILD_AVG,1320.0055813789368,121
1,f001_cnt_adults,407.99649953842163,32
1,f002_NAME_TYPE_SUITE,535.1526207923889,56
1,f002_NAME_FAMILY_STATUS,3281.1637773513794,193
1,f001_building_score_avg_std,3835.3328952789307,325
1,f002_WEEKDAY_APPR_PROCESS_START,2752.5496034622192,274
1,f002_OCCUPATION_TYPE,28122.14621114731,1195
1,f001_building_score_mode_std,4555.979020357132,400
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_std,6.72068977355957,1
1,f001_building_score_medi_std,3756.6286911964417,311
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_mean,228.19401025772095,20
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_std_div_mean,23.46349000930786,3
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_min,372.48101139068604,35
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_max,464.1112198829651,43
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_std,15.499799728393555,1
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_diff_std,17.600200653076172,1
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_ANNUITY_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_pctchange_std,18.1730899810791,2
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_pctchange_max,99.01394128799438,9
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_diff_std,31.290940284729004,3
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_pctchange_mean,33.13822937011719,3
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_pctchange_min,55.45782947540283,5
1,f104_active_AMT_ANNUITY_d_app_AMT_CREDIT_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_max_div_min,18.762399673461914,1
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_max,651.3003120422363,55
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_pctchange_std,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_mean,913.7403426170349,77
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_min,222.72379064559937,21
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_max,213.23864030838013,20
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_pctchange_max,22.048649787902832,2
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_pctchange_mean,21.873250007629395,2
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_pctchange_min,62.194950580596924,7
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,523.8840184211731,48
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_mean,55.35199975967407,6
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,616.9603085517883,57
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_min,392.07992029190063,33
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_max,11.607999801635742,1
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std,0.0,0
1,f104_active_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_mean,54.2622709274292,5
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,0.0,0
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,14.325200080871582,1
1,f104_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_min,9.112079620361328,1
1,f104_active_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_min,66.05300092697144,6
1,f104_active_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_max,95.39033079147339,10
