chunk,feature,importance_gain,importance_split,auc_train,auc_valid
1,f001_DEF_30_CNT_SOCIAL_CIRCLE,1197.3811,59,0.85131,0.77201
1,f101_refused_interest_rate_max,1192.05213,53,0.85131,0.77201
1,f101_completed_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_std_div_mean,1183.15445,55,0.85131,0.77201
1,f101_refused_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_min,1174.69372,63,0.85131,0.77201
1,f101_completed_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_min,1156.92772,71,0.85131,0.77201
1,f101_approved_SELLERPLACE_AREA_std,1155.26949,76,0.85131,0.77201
1,f002_NAME_EDUCATION_TYPE,1133.3217,31,0.85131,0.77201
1,f101_approved_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_mean,1109.00372,49,0.85131,0.77201
1,f101_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_REGISTRATION_min,1101.53901,50,0.85131,0.77201
1,f101_refused_DAYS_DECISION_d_app_DAYS_BIRTH_max,1094.24048,53,0.85131,0.77201
1,f001_DEF_60_CNT_SOCIAL_CIRCLE-d-OBS_60_CNT_SOCIAL_CIRCLE,1090.83191,53,0.85131,0.77201
1,f101_approved_DAYS_TERMINATION_d_app_DAYS_REGISTRATION_min,1084.12129,65,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_s_app_DAYS_BIRTH_max,1068.27298,51,0.85131,0.77201
1,f101_nyg_low_normal_DAYS_FIRST_DUE_s_DAYS_DECISIONS_mean,1054.2598,70,0.85131,0.77201
1,f001_AMT_ANNUITY,1052.00835,59,0.85131,0.77201
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,1050.83503,32,0.85131,0.77201
1,f101_completed_AMT_APPLICATION_d_app_AMT_CREDIT_mean,1044.68738,40,0.85131,0.77201
1,f101_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_min,1042.40213,46,0.85131,0.77201
1,f101_approved_interest_rate_max_div_min,1035.8272,53,0.85131,0.77201
1,f102_active_AMT_CREDIT_d_AMT_APPLICATION_max,1032.33521,50,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_max_div_min,1027.27553,38,0.85131,0.77201
1,f101_completed_AMT_CREDIT_s_app_AMT_CREDIT_max,1026.05717,41,0.85131,0.77201
1,f001_building_score_mode_mean,1016.04238,46,0.85131,0.77201
1,f101_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_min,1015.64462,38,0.85131,0.77201
1,f101_completed_AMT_GOODS_PRICE_d_AMT_ANNUITY_max,1014.84281,63,0.85131,0.77201
1,f001_age_finish_payment,1006.3717,44,0.85131,0.77201
1,f101_completed_DAYS_FIRST_DUE_d_app_DAYS_ID_PUBLISH_min,1006.08917,52,0.85131,0.77201
1,f101_approved_NAME_CLIENT_TYPE_New_mean,1004.83561,49,0.85131,0.77201
1,f101_approved_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_max,992.81762,45,0.85131,0.77201
1,f101_completed_AMT_APPLICATION_s_app_AMT_ANNUITY_mean,985.19237,42,0.85131,0.77201
1,f101_completed_AMT_ANNUITY_mean,984.1447,56,0.85131,0.77201
1,f107_AMT_ANNUITY-s-app_AMT_ANNUITY,982.4831,63,0.85131,0.77201
1,f101_refused_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,975.51644,51,0.85131,0.77201
1,f001_age,974.5589,36,0.85131,0.77201
1,f105_future_payment_19m_sum,967.21472,46,0.85131,0.77201
1,f002_NAME_FAMILY_STATUS,957.83592,55,0.85131,0.77201
1,f101_nyg_high_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_max,955.8708,61,0.85131,0.77201
1,f101_completed_RATE_DOWN_PAYMENT_std_div_mean,955.82044,39,0.85131,0.77201
1,f101_completed_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,950.92482,44,0.85131,0.77201
1,f101_refused_total_debt_max,950.2686,45,0.85131,0.77201
1,f101_approved_AMT_APPLICATION_d_app_AMT_ANNUITY_mean,945.955,44,0.85131,0.77201
1,f101_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_EMPLOYED_min,940.27195,48,0.85131,0.77201
1,f101_approved_DAYS_FIRST_DUE_d_app_DAYS_ID_PUBLISH_min,938.66664,59,0.85131,0.77201
1,f101_approved_DAYS_DECISION_s_app_DAYS_BIRTH_max,938.1386,40,0.85131,0.77201
1,f101_nyg_middle_AMT_GOODS_PRICE_d_AMT_ANNUITY_max,932.44521,48,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_s_app_DAYS_LAST_PHONE_CHANGE_max,916.23397,63,0.85131,0.77201
1,f105_prevapp_future_payment_3m,915.45699,41,0.85131,0.77201
1,f101_completed_DAYS_TERMINATION_s_DAYS_DECISIONS_min,911.7173,58,0.85131,0.77201
1,f103_nyg_high_total_debt_mean,907.756,35,0.85131,0.77201
1,f101_completed_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,898.82628,43,0.85131,0.77201
1,f103_active_AMT_GOODS_PRICE_d_total_debt_mean,897.26696,37,0.85131,0.77201
1,f101_completed_AMT_CREDIT_d_AMT_APPLICATION_max,882.67062,56,0.85131,0.77201
1,f101_approved_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_max,880.89167,53,0.85131,0.77201
1,f101_nyg_high_DAYS_LAST_DUE_s_DAYS_LAST_DUE_1ST_VERSION_mean,879.48448,41,0.85131,0.77201
1,f001_DAYS_ID_PUBLISH-d-DAYS_BIRTH,862.52183,55,0.85131,0.77201
1,f003_ORGANIZATION_TYPE_ta,856.456,30,0.85131,0.77201
1,f101_nyg_low_action_DAYS_LAST_DUE_1ST_VERSION_s_DAYS_DECISIONS_mean,854.9659,36,0.85131,0.77201
1,f101_nyg_low_action_AMT_GOODS_PRICE_d_AMT_CREDIT_min,853.5007,43,0.85131,0.77201
1,f101_completed_DAYS_DECISION_d_app_DAYS_ID_PUBLISH_min,843.84835,44,0.85131,0.77201
1,f101_refused_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_min,834.92309,37,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_mean,833.75903,44,0.85131,0.77201
1,f001_DAYS_BIRTH,825.40464,39,0.85131,0.77201
1,f101_completed_AMT_CREDIT_d_app_AMT_ANNUITY_mean,823.46792,39,0.85131,0.77201
1,f101_completed_DAYS_TERMINATION_s_DAYS_LAST_DUE_mean,820.72489,52,0.85131,0.77201
1,f001_AMT_REQ_CREDIT_BUREAU_YEAR,820.4439,51,0.85131,0.77201
1,f102_active_AMT_CREDIT_d_AMT_APPLICATION_mean,804.16006,32,0.85131,0.77201
1,f101_nyg_middle_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_min,795.369,52,0.85131,0.77201
1,f107_AMT_GOODS_PRICE-d-AMT_ANNUITY,794.83573,61,0.85131,0.77201
1,f001_REGION_RATING_CLIENT_W_CITY,792.62787,44,0.85131,0.77201
1,f101_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_mean,780.08385,40,0.85131,0.77201
1,f001_OWN_CAR_AGE-s-DAYS_BIRTH,777.474,44,0.85131,0.77201
1,f101_approved_DAYS_TERMINATION_d_app_DAYS_EMPLOYED_min,773.85661,41,0.85131,0.77201
1,f101_approved_DAYS_FIRST_DUE_s_app_DAYS_EMPLOYED_max,768.28899,38,0.85131,0.77201
1,f107_DAYS_FIRST_DUE-s-app_DAYS_BIRTH,766.50583,44,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_BIRTH_mean,764.26163,42,0.85131,0.77201
1,f102_approved_amt_paid_sum,761.77231,45,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_d_app_DAYS_BIRTH_min,756.11387,48,0.85131,0.77201
1,f101_approved_AMT_GOODS_PRICE_s_app_AMT_CREDIT_max,744.27683,31,0.85131,0.77201
1,f102_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,742.87875,43,0.85131,0.77201
1,f101_completed_interest_rate_max_div_min,742.11414,33,0.85131,0.77201
1,f101_approved_DAYS_DECISION_s_app_DAYS_BIRTH_mean,740.76201,42,0.85131,0.77201
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_BIRTH,739.50972,33,0.85131,0.77201
1,f101_refused_interest_rate_min,737.30988,32,0.85131,0.77201
1,f001_building_score_medi_mean,736.02349,42,0.85131,0.77201
1,f101_nyg_middle_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_max,734.58926,48,0.85131,0.77201
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,725.19294,49,0.85131,0.77201
1,f104_approved_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_min,725.01877,45,0.85131,0.77201
1,f001_TOTALAREA_MODE,724.488,40,0.85131,0.77201
1,f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,723.93222,49,0.85131,0.77201
1,f101_nyg_high_AMT_CREDIT_d_AMT_ANNUITY_min,723.04588,42,0.85131,0.77201
1,f001_DAYS_ID_PUBLISH-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_REGISTRATION,708.49453,52,0.85131,0.77201
1,f105_prevapp_future_payment_21m,702.56832,43,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_EMPLOYED_mean,702.33727,41,0.85131,0.77201
1,f101_completed_DAYS_LAST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_max,695.95141,47,0.85131,0.77201
1,f101_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_max,695.88433,41,0.85131,0.77201
1,f101_nyg_middle_AMT_CREDIT_d_AMT_APPLICATION_min,690.47838,39,0.85131,0.77201
1,f101_approved_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_mean,689.11882,39,0.85131,0.77201
1,f001_EXT_SOURCES_1-3,684.24952,35,0.85131,0.77201
1,f101_nyg_middle_AMT_GOODS_PRICE_d_AMT_ANNUITY_mean,679.691,42,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_EMPLOYED_min,679.39782,42,0.85131,0.77201
1,f001_building_score_avg_mean,665.46986,33,0.85131,0.77201
1,f101_approved_AMT_GOODS_PRICE_d_total_debt_std,661.36771,39,0.85131,0.77201
1,f101_approved_DAYS_FIRST_DUE_d_app_DAYS_BIRTH_min,659.91647,43,0.85131,0.77201
1,f101_active_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_max,659.31326,38,0.85131,0.77201
1,f108_past_payment_5m,657.99845,46,0.85131,0.77201
1,f101_approved_DAYS_FIRST_DUE_s_app_DAYS_REGISTRATION_max,655.35706,38,0.85131,0.77201
1,f105_past_payment_sum_max,652.43051,30,0.85131,0.77201
1,f101_approved_AMT_CREDIT_d_AMT_ANNUITY_diff_min,652.39478,53,0.85131,0.77201
1,f001_FLAG_DOCUMENT_3,651.6913,19,0.85131,0.77201
1,f107_NAME_CONTRACT_STATUS,651.28059,23,0.85131,0.77201
1,f101_refused_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_mean,650.10518,29,0.85131,0.77201
1,f001_DAYS_REGISTRATION-d-DAYS_EMPLOYED,649.71947,45,0.85131,0.77201
1,f107_DAYS_DECISION-d-app_DAYS_ID_PUBLISH,648.69015,44,0.85131,0.77201
1,f101_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_s_DAYS_FIRST_DUE_mean,641.80628,28,0.85131,0.77201
1,f103_nyg_high_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_mean,640.76372,41,0.85131,0.77201
1,f103_refused_AMT_GOODS_PRICE_d_total_debt_min,639.40611,18,0.85131,0.77201
1,f101_nyg_low_normal_AMT_GOODS_PRICE_d_AMT_ANNUITY_min,636.43842,40,0.85131,0.77201
1,f103_refused_AMT_CREDIT_d_total_debt_mean,636.4278,20,0.85131,0.77201
1,f101_completed_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_REGISTRATION_min,634.42165,41,0.85131,0.77201
1,f101_completed_DAYS_LAST_DUE_d_app_DAYS_ID_PUBLISH_min,630.94082,38,0.85131,0.77201
1,f101_approved_DAYS_FIRST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_mean,625.93976,46,0.85131,0.77201
1,f001_DAYS_EMPLOYED-s-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_BIRTH,625.7064,29,0.85131,0.77201
1,f103_refused_DAYS_DECISION_s_app_DAYS_EMPLOYED_min,624.52746,33,0.85131,0.77201
1,f101_refused_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_mean,623.4191,27,0.85131,0.77201
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-s-DAYS_EMPLOYED,622.60044,50,0.85131,0.77201
1,f101_approved_AMT_APPLICATION_max,621.0992,31,0.85131,0.77201
1,f101_nyg_middle_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_min,620.18767,42,0.85131,0.77201
1,f101_nyg_low_normal_AMT_GOODS_PRICE_d_AMT_CREDIT_max,618.43346,29,0.85131,0.77201
1,f101_approved_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_mean,618.0018,30,0.85131,0.77201
1,f101_nyg_low_normal_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_mean,617.78459,33,0.85131,0.77201
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH,617.74874,43,0.85131,0.77201
1,f101_approved_AMT_CREDIT_s_app_AMT_ANNUITY_max,616.5988,41,0.85131,0.77201
1,f101_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_min,613.50669,34,0.85131,0.77201
1,f001_DAYS_ID_PUBLISH-d-DAYS_REGISTRATION,608.87264,43,0.85131,0.77201
1,f101_nyg_high_DAYS_DECISION_s_app_DAYS_BIRTH_min,604.22687,39,0.85131,0.77201
1,f105_past_payment_5m_mean,603.92875,38,0.85131,0.77201
1,f102_approved_DAYS_FIRST_DRAWING_s_app_DAYS_EMPLOYED_mean,603.6514,26,0.85131,0.77201
1,f101_approved_AMT_CREDIT_d_total_debt_pctchange_mean,602.37676,36,0.85131,0.77201
1,f001_EXT_SOURCES_1-2-3,597.48655,29,0.85131,0.77201
1,f101_approved_AMT_GOODS_PRICE_d_app_AMT_ANNUITY_mean,593.18159,35,0.85131,0.77201
1,f107_AMT_ANNUITY-d-app_AMT_ANNUITY,592.3264,41,0.85131,0.77201
1,f102_refused_DAYS_DECISION_d_app_DAYS_EMPLOYED_max,591.05093,31,0.85131,0.77201
1,f107_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION,589.66301,42,0.85131,0.77201
1,f101_refused_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_std,587.86607,27,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_BIRTH_max,587.46076,38,0.85131,0.77201
1,f001_DAYS_ID_PUBLISH-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,582.87056,41,0.85131,0.77201
1,f107_AMT_ANNUITY-s-app_AMT_INCOME_TOTAL,581.28253,43,0.85131,0.77201
1,f101_completed_DAYS_FIRST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_min,579.27142,39,0.85131,0.77201
1,f001_AMT_CREDIT-d-CNT_FAM_MEMBERS,577.7094,39,0.85131,0.77201
1,f101_completed_interest_rate_diff_min,577.32387,37,0.85131,0.77201
1,f101_approved_total_debt_pctchange_mean,575.36305,43,0.85131,0.77201
1,f101_nyg_low_normal_DAYS_LAST_DUE_1ST_VERSION_s_DAYS_DECISIONS_mean,575.1485,34,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_max_div_min,574.83538,37,0.85131,0.77201
1,f101_approved_DAYS_DECISION_s_app_DAYS_EMPLOYED_max,574.0666,25,0.85131,0.77201
1,f105_past_payment_4m_mean,573.761,34,0.85131,0.77201
1,f101_approved_DAYS_TERMINATION_s_DAYS_FIRST_DUE_mean,571.88661,42,0.85131,0.77201
1,f105_past_payment_7m_max,570.3136,41,0.85131,0.77201
1,f101_approved_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_pctchange_max,570.16498,42,0.85131,0.77201
1,f101_approved_AMT_GOODS_PRICE_d_AMT_ANNUITY_std_div_mean,569.86589,44,0.85131,0.77201
1,f101_completed_DAYS_DECISION_d_app_DAYS_BIRTH_min,564.48225,34,0.85131,0.77201
1,f101_refused_total_debt_min,564.46829,34,0.85131,0.77201
1,f101_approved_DAYS_LAST_DUE_d_app_DAYS_BIRTH_mean,564.34759,39,0.85131,0.77201
1,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,563.535,32,0.85131,0.77201
