chunk,feature,importance_gain,importance_split,auc_train,auc_valid
1,f001_AMT_GOODS_PRICE-d-CNT_FAM_MEMBERS,902.49513,56,0.85132,0.77222
1,f108_DAYS_LAST_DUE_1ST_VERSION-s-app_DAYS_BIRTH,892.99644,57,0.85132,0.77222
1,f101_approved_AMT_CREDIT_d_total_debt_max,890.40734,50,0.85132,0.77222
1,f107_DAYS_DECISION-s-app_DAYS_BIRTH,889.84762,44,0.85132,0.77222
1,f101_nyg_low_normal_DAYS_FIRST_DUE_s_DAYS_DECISIONS_min,887.38541,57,0.85132,0.77222
1,f101_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_mean,879.87758,50,0.85132,0.77222
1,f108_AMT_ANNUITY-s-app_AMT_GOODS_PRICE,878.49815,42,0.85132,0.77222
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_BIRTH,877.13598,52,0.85132,0.77222
1,f001_AMT_ANNUITY-d-CNT_FAM_MEMBERS,874.0139,57,0.85132,0.77222
1,f101_approved_DAYS_TERMINATION_d_app_DAYS_ID_PUBLISH_min,869.20659,58,0.85132,0.77222
1,f101_approved_DAYS_FIRST_DUE_s_DAYS_DECISIONS_std,863.15832,52,0.85132,0.77222
1,f001_DAYS_ID_PUBLISH-d-DAYS_BIRTH,863.00805,60,0.85132,0.77222
1,f105_DAYS_DECISION_ref_min,852.22208,44,0.85132,0.77222
1,f107_DAYS_DECISION-s-app_DAYS_EMPLOYED,852.03956,49,0.85132,0.77222
1,f101_approved_interest_rate_std_div_mean,843.53608,54,0.85132,0.77222
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,833.91232,34,0.85132,0.77222
1,f101_approved_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_min,832.60722,51,0.85132,0.77222
1,f001_REGION_RATING_CLIENT_W_CITY,823.38903,50,0.85132,0.77222
1,f103_completed_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_max,811.77892,42,0.85132,0.77222
1,f101_completed_interest_rate_min,802.65714,48,0.85132,0.77222
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_min,796.6333,46,0.85132,0.77222
1,f102_refused_interest_rate_min,795.92343,37,0.85132,0.77222
1,f105_prevapp_future_payment_11m,788.3684,33,0.85132,0.77222
1,f101_approved_AMT_CREDIT_d_AMT_APPLICATION_mean,783.02428,37,0.85132,0.77222
1,f108_AMT_GOODS_PRICE-s-app_AMT_GOODS_PRICE,779.27133,43,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,778.97324,36,0.85132,0.77222
1,f108_DAYS_FIRST_DUE,777.36771,50,0.85132,0.77222
1,f107_AMT_CREDIT-d-total_debt,776.41519,51,0.85132,0.77222
1,f107_AMT_ANNUITY-s-app_AMT_GOODS_PRICE,773.54459,56,0.85132,0.77222
1,f001_building_score_mode_mean,770.38722,36,0.85132,0.77222
1,f101_approved_AMT_DOWN_PAYMENT_std,768.58172,50,0.85132,0.77222
1,f101_refused_interest_rate_mean,768.49163,42,0.85132,0.77222
1,f101_refused_AMT_GOODS_PRICE_d_total_debt_max,763.7654,34,0.85132,0.77222
1,f101_approved_interest_rate_pctchange_mean,758.29378,54,0.85132,0.77222
1,f101_approved_interest_rate_mean,751.16708,49,0.85132,0.77222
1,f101_approved_AMT_APPLICATION_d_app_AMT_ANNUITY_max,747.22536,31,0.85132,0.77222
1,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_min,740.98916,49,0.85132,0.77222
1,f101_approved_DAYS_FIRST_DUE_s_DAYS_DECISIONS_std_div_mean,738.29316,43,0.85132,0.77222
1,f108_AMT_GOODS_PRICE-d-total_debt,728.90775,54,0.85132,0.77222
1,f001_building_score_medi_mean,728.22993,43,0.85132,0.77222
1,f101_refused_AMT_CREDIT_d_total_debt_mean,725.12671,30,0.85132,0.77222
1,f102_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,724.50612,46,0.85132,0.77222
1,f101_completed_AMT_GOODS_PRICE_d_app_AMT_CREDIT_max,724.11688,34,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_mean,723.71438,37,0.85132,0.77222
1,f001_DAYS_BIRTH,723.48826,35,0.85132,0.77222
1,f001_TOTALAREA_MODE,718.52941,36,0.85132,0.77222
1,f105_past_payment_10m_min,718.02844,51,0.85132,0.77222
1,f107_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE,716.26081,52,0.85132,0.77222
1,f105_DAYS_DECISION_app_max,715.94622,51,0.85132,0.77222
1,f001_DAYS_EMPLOYED-s-DAYS_BIRTH-d-DAYS_ID_PUBLISH-s-DAYS_BIRTH,715.4551,43,0.85132,0.77222
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,712.17243,50,0.85132,0.77222
1,f103_nyg_high_AMT_CREDIT_d_total_debt_min,712.1024,22,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_min,709.93516,39,0.85132,0.77222
1,f108_DAYS_FIRST_DUE-d-app_DAYS_BIRTH,706.96495,48,0.85132,0.77222
1,f101_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_min,706.26961,41,0.85132,0.77222
1,f101_approved_DAYS_TERMINATION_s_app_DAYS_ID_PUBLISH_max,703.31239,46,0.85132,0.77222
1,f101_approved_cnt_paid_ratio_std_div_mean,701.45989,39,0.85132,0.77222
1,f101_completed_AMT_APPLICATION_d_app_AMT_ANNUITY_max,696.17985,21,0.85132,0.77222
1,f108_CHANNEL_TYPE,695.9008,46,0.85132,0.77222
1,f105_total_debt_sum-p-app,695.81545,37,0.85132,0.77222
1,f101_nyg_high_AMT_DOWN_PAYMENT_max,694.29512,30,0.85132,0.77222
1,f107_CODE_REJECT_REASON,692.9511,27,0.85132,0.77222
1,f105_DAYS_DECISION_max,692.74427,42,0.85132,0.77222
1,f108_DAYS_LAST_DUE_1ST_VERSION-s-app_DAYS_ID_PUBLISH,691.83126,54,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_min,691.47925,40,0.85132,0.77222
1,f101_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_min,690.73851,41,0.85132,0.77222
1,f101_approved_SELLERPLACE_AREA_std_div_mean,688.2851,51,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_max,687.01789,24,0.85132,0.77222
1,f101_completed_AMT_GOODS_PRICE_d_AMT_ANNUITY_mean,686.40296,48,0.85132,0.77222
1,f101_approved_SELLERPLACE_AREA_max,686.28498,49,0.85132,0.77222
1,f001_FLAG_DOCUMENT_3,686.10915,21,0.85132,0.77222
1,f001_AMT_REQ_CREDIT_BUREAU_YEAR,683.57227,46,0.85132,0.77222
1,f108_DAYS_DECISION-d-app_DAYS_BIRTH,682.32532,40,0.85132,0.77222
1,f107_DAYS_DECISION-d-app_DAYS_BIRTH,679.63831,46,0.85132,0.77222
1,f108_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE,677.04396,48,0.85132,0.77222
1,f101_approved_HOUR_APPR_PROCESS_START_mean,674.26454,48,0.85132,0.77222
1,f001_DAYS_REGISTRATION-s-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-s-DAYS_EMPLOYED,671.87668,50,0.85132,0.77222
1,f001_AMT_CREDIT-d-CNT_FAM_MEMBERS,671.15289,45,0.85132,0.77222
1,f107_DAYS_DECISION-s-app_DAYS_ID_PUBLISH,665.42806,46,0.85132,0.77222
1,f107_DAYS_DECISION-d-app_DAYS_REGISTRATION,663.44265,47,0.85132,0.77222
1,f101_active_AMT_CREDIT_d_total_debt_min,663.34708,29,0.85132,0.77222
1,f001_building_score_avg_mean,661.81014,33,0.85132,0.77222
1,f107_DAYS_DECISION-d-app_DAYS_LAST_PHONE_CHANGE,658.05874,51,0.85132,0.77222
1,f001_AMT_ANNUITY-d-CNT_CHILDREN,657.38307,46,0.85132,0.77222
1,f101_nyg_middle_AMT_CREDIT_d_total_debt_min,656.97657,37,0.85132,0.77222
1,f108_AMT_CREDIT-d-total_debt,655.37607,46,0.85132,0.77222
1,f101_nyg_high_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_min,653.19641,39,0.85132,0.77222
1,f101_nyg_middle_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,649.40343,48,0.85132,0.77222
1,f101_approved_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_mean,647.16142,39,0.85132,0.77222
1,f101_completed_AMT_ANNUITY_d_app_AMT_ANNUITY_mean,644.95591,32,0.85132,0.77222
1,f108_DAYS_FIRST_DUE-s-app_DAYS_BIRTH,644.48856,43,0.85132,0.77222
1,f101_nyg_high_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_min,643.99688,40,0.85132,0.77222
1,f101_approved_DAYS_TERMINATION_s_DAYS_LAST_DUE_mean,642.40585,44,0.85132,0.77222
1,f101_approved_AMT_GOODS_PRICE_d_total_debt_std_div_mean,641.85542,44,0.85132,0.77222
1,f101_approved_AMT_CREDIT_d_app_AMT_ANNUITY_max,640.38922,36,0.85132,0.77222
1,f101_approved_HOUR_APPR_PROCESS_START_std_div_mean,635.21541,49,0.85132,0.77222
1,f101_completed_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_mean,635.06878,40,0.85132,0.77222
1,f105_prevapp_future_payment_2m,633.44707,38,0.85132,0.77222
1,f105_amt_unpaid_sum-p-app,632.45058,36,0.85132,0.77222
1,f101_active_interest_rate_max,630.73743,29,0.85132,0.77222
1,f101_approved_DAYS_DECISION_d_app_DAYS_EMPLOYED_min,628.24194,30,0.85132,0.77222
1,f108_DAYS_DECISION-s-app_DAYS_BIRTH,625.3259,33,0.85132,0.77222
1,f001_EXT_SOURCES_1-2-3,623.80412,42,0.85132,0.77222
1,f101_nyg_middle_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_max,619.92675,44,0.85132,0.77222
1,f001_DAYS_REGISTRATION-s-DAYS_BIRTH,619.30725,44,0.85132,0.77222
1,f101_refused_DAYS_DECISION_d_app_DAYS_BIRTH_mean,618.36458,39,0.85132,0.77222
1,f108_AMT_ANNUITY-s-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL,618.33443,38,0.85132,0.77222
1,f101_completed_AMT_ANNUITY_d_app_AMT_ANNUITY_min,617.36229,40,0.85132,0.77222
1,f108_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE,617.29718,48,0.85132,0.77222
1,f101_completed_HOUR_APPR_PROCESS_START_mean,616.87826,48,0.85132,0.77222
1,f101_nyg_middle_total_debt_max,612.08442,39,0.85132,0.77222
1,f101_approved_DAYS_TERMINATION_s_app_DAYS_BIRTH_mean,611.78586,38,0.85132,0.77222
1,f001_AMT_REQ_CREDIT_BUREAU_sum,611.20716,42,0.85132,0.77222
1,f101_completed_DAYS_LAST_DUE_d_app_DAYS_REGISTRATION_min,609.9219,39,0.85132,0.77222
1,f105_cnt_paid_sum,609.0464,33,0.85132,0.77222
1,f001_AMT_ANNUITY-d-AMT_INCOME_TOTAL,606.56145,40,0.85132,0.77222
1,f101_approved_AMT_GOODS_PRICE_d_AMT_CREDIT_mean,601.9291,33,0.85132,0.77222
1,f001_AMT_ANNUITY,601.73448,36,0.85132,0.77222
1,f108_AMT_GOODS_PRICE-d-AMT_CREDIT,599.13663,40,0.85132,0.77222
1,f001_DAYS_ID_PUBLISH-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED,597.18534,44,0.85132,0.77222
1,f101_completed_AMT_GOODS_PRICE_d_app_AMT_ANNUITY_max,594.10133,24,0.85132,0.77222
1,f001_DAYS_EMPLOYED-s-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_BIRTH,593.46624,30,0.85132,0.77222
1,f101_approved_DAYS_LAST_DUE_s_DAYS_LAST_DUE_1ST_VERSION_std,592.7064,31,0.85132,0.77222
1,f105_future_payment_20m_min,588.68136,30,0.85132,0.77222
1,f101_completed_AMT_CREDIT_d_total_debt_max,588.24063,43,0.85132,0.77222
1,f001_DAYS_LAST_PHONE_CHANGE-d-DAYS_EMPLOYED,583.96664,42,0.85132,0.77222
1,f102_active_AMT_GOODS_PRICE_d_AMT_CREDIT_min,583.87348,35,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_d_app_AMT_ANNUITY_min,583.14861,33,0.85132,0.77222
1,f101_completed_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_min,581.93875,40,0.85132,0.77222
1,f101_active_AMT_GOODS_PRICE_d_total_debt_max,574.98721,25,0.85132,0.77222
1,f101_nyg_middle_DAYS_TERMINATION_s_app_DAYS_LAST_PHONE_CHANGE_min,574.5038,40,0.85132,0.77222
1,f101_completed_AMT_DOWN_PAYMENT_max,572.38314,37,0.85132,0.77222
1,f001_DAYS_ID_PUBLISH-s-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-s-DAYS_REGISTRATION,571.56569,37,0.85132,0.77222
1,f107_DAYS_DECISION-s-app_DAYS_REGISTRATION,571.41975,38,0.85132,0.77222
1,f108_past_payment_6m,570.75392,39,0.85132,0.77222
1,f108_SELLERPLACE_AREA,570.14426,41,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_max,569.07971,39,0.85132,0.77222
1,f105_prevapp_future_payment_1vs6,568.87213,31,0.85132,0.77222
1,f001_building_score_mode_sum,567.49115,24,0.85132,0.77222
1,f105_DAYS_DECISION_max-m-DAYS_BIRTH,564.97038,33,0.85132,0.77222
1,f101_nyg_low_normal_AMT_CREDIT_d_total_debt_mean,563.3141,37,0.85132,0.77222
1,f001_EXT_SOURCES_2-1-3,563.16429,29,0.85132,0.77222
1,f102_refused_DAYS_DECISION_s_app_DAYS_BIRTH_mean,562.55452,19,0.85132,0.77222
1,f105_past_payment_5m_max,561.81158,34,0.85132,0.77222
1,f102_approved_interest_rate_min,559.75001,33,0.85132,0.77222
1,f101_nyg_high_AMT_GOODS_PRICE_d_AMT_CREDIT_mean,559.62529,28,0.85132,0.77222
1,f101_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_mean,558.93733,32,0.85132,0.77222
1,f105_prevapp_future_payment_19m,558.47318,40,0.85132,0.77222
1,f101_approved_AMT_CREDIT_d_app_AMT_ANNUITY_mean,557.15168,33,0.85132,0.77222
1,f108_interest_rate,555.65634,42,0.85132,0.77222
1,f102_refused_DAYS_DECISION_s_app_DAYS_BIRTH_min,555.4069,23,0.85132,0.77222
1,f108_past_payment_8m,554.03389,39,0.85132,0.77222
1,f101_approved_SELLERPLACE_AREA_mean,549.97484,42,0.85132,0.77222
1,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_ANNUITY_mean,548.88673,34,0.85132,0.77222
1,f105_amt_unpaid_sum-p-app-d-income,548.45044,37,0.85132,0.77222
1,f001_ENTRANCES_AVG,547.32411,32,0.85132,0.77222
1,f108_DAYS_TERMINATION-s-app_DAYS_BIRTH,545.98498,35,0.85132,0.77222
1,f001_AMT_CREDIT-d-cnt_adults,544.73852,38,0.85132,0.77222
1,f101_approved_interest_rate_diff_max,541.9175,40,0.85132,0.77222
1,f001_EXT_SOURCES_1-3,541.7029,31,0.85132,0.77222
1,f108_DAYS_LAST_DUE-s-app_DAYS_REGISTRATION,541.33363,40,0.85132,0.77222
1,f101_nyg_high_interest_rate_diff_min,536.64523,40,0.85132,0.77222
1,f103_approved_AMT_GOODS_PRICE_d_AMT_ANNUITY_max,535.18115,38,0.85132,0.77222
1,f101_approved_AMT_ANNUITY_d_app_AMT_CREDIT_max,533.32256,26,0.85132,0.77222
1,f101_approved_AMT_GOODS_PRICE_s_app_AMT_CREDIT_mean,531.71561,26,0.85132,0.77222
1,f001_DAYS_LAST_PHONE_CHANGE-s-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-s-DAYS_REGISTRATION,531.15358,38,0.85132,0.77222
1,f101_nyg_middle_total_debt_diff_max,530.98976,42,0.85132,0.77222
1,f103_approved_AMT_CREDIT_d_AMT_ANNUITY_max,529.47313,37,0.85132,0.77222
1,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_mean,526.4499,39,0.85132,0.77222
