chunk,feature,importance_gain,importance_split,auc_train,auc_valid
27,f102_approved_DAYS_FIRST_DUE_d_app_DAYS_ID_PUBLISH_min,314.19569,32,0.83177,0.76009
20,f101_refused_AMT_APPLICATION_d_app_AMT_ANNUITY_min,314.12847,28,0.83507,0.75998
11,f101_nyg_high_HOUR_APPR_PROCESS_START_min,314.1164,30,0.83395,0.75827
1,f101_active_AMT_CREDIT_d_AMT_ANNUITY_pctchange_mean,314.1142,30,0.83505,0.75898
16,f101_nyg_low_normal_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_pctchange_min,314.03748,26,0.83523,0.7581
9,f101_completed_interest_rate_pctchange_std_div_mean,313.98329,29,0.84133,0.76069
92,f107_AMT_GOODS_PRICE-s-app_AMT_INCOME_TOTAL_pctchange,313.89079,30,0.84362,0.76146
14,f101_nyg_low_normal_AMT_ANNUITY_d_app_AMT_CREDIT_pctchange_min,313.88393,29,0.83177,0.75767
72,f104_approved_AMT_CREDIT_s_app_AMT_GOODS_PRICE_pctchange_max,313.83495,28,0.83194,0.75664
4,f101_approved_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_mean,313.67031,33,0.84768,0.7614
8,f101_completed_DAYS_LAST_DUE_s_app_DAYS_EMPLOYED_max,313.47971,31,0.84426,0.76097
24,f102_active_AMT_GOODS_PRICE_d_total_debt_pctchange_min,313.34865,27,0.83102,0.75847
53,f103_completed_HOUR_APPR_PROCESS_START_max,313.16781,27,0.83048,0.75872
3,f101_active_total_debt_mean,313.13921,30,0.84126,0.76227
71,f104_approved_AMT_ANNUITY_d_app_AMT_CREDIT_mean,313.13711,24,0.83256,0.75714
48,f103_approved_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_min,313.13359,27,0.83501,0.75805
19,f101_nyg_middle_DAYS_LAST_DUE_s_DAYS_LAST_DUE_1ST_VERSION_std,313.04366,20,0.83715,0.76074
61,f103_nyg_low_normal_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_mean,312.9431,29,0.83112,0.75654
6,f101_approved_NAME_GOODS_CATEGORY_XNA_mean,312.9411,19,0.8483,0.76456
42,f102_refused_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,312.82189,18,0.82887,0.75877
63,f103_nyg_middle_AMT_GOODS_PRICE_d_AMT_ANNUITY_diff_min,312.76187,26,0.83075,0.75792
72,f104_approved_DAYS_FIRST_DUE_s_DAYS_DECISIONS_mean,312.75953,27,0.83194,0.75664
19,f101_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_REGISTRATION_max,312.66308,24,0.83715,0.76074
10,f101_nyg_high_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_min,312.54104,30,0.83344,0.75906
3,f101_active_SELLERPLACE_AREA_mean,312.53701,26,0.84126,0.76227
15,f101_nyg_low_normal_AMT_CREDIT_d_AMT_ANNUITY_pctchange_min,312.53393,28,0.83389,0.75746
90,f105_future_payment_19m_mean,312.45958,21,0.84046,0.763
48,f103_approved_AMT_ANNUITY_d_app_AMT_ANNUITY_mean,312.44569,29,0.83501,0.75805
93,f108_AMT_CREDIT-d-AMT_ANNUITY_diff,312.41839,30,0.83976,0.75943
13,f101_nyg_low_action_DAYS_DECISION_d_app_DAYS_EMPLOYED_min,312.40098,18,0.83076,0.75706
92,f107_DAYS_TERMINATION-s-app_DAYS_BIRTH,312.31222,21,0.84362,0.76146
27,f102_approved_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_max,312.17453,29,0.83177,0.76009
3,f101_active_cnt_paid_ratio_mean,312.08056,31,0.84126,0.76227
15,f101_nyg_low_normal_AMT_APPLICATION_d_app_AMT_ANNUITY_min,312.0645,30,0.83389,0.75746
44,f102_refused_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_min,312.0237,32,0.82909,0.75724
16,f101_nyg_low_normal_DAYS_LAST_DUE_s_DAYS_DECISIONS_mean,312.00274,33,0.83523,0.7581
17,f101_nyg_low_normal_SELLERPLACE_AREA_min,311.96382,37,0.83718,0.7592
47,f103_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_REGISTRATION_min,311.88056,27,0.83128,0.75723
92,f107_AMT_GOODS_PRICE-s-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL,311.82112,23,0.84362,0.76146
6,f101_completed_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_min,311.70362,33,0.8483,0.76456
19,f101_nyg_middle_DAYS_FIRST_DUE_d_app_DAYS_ID_PUBLISH_min,311.67974,27,0.83715,0.76074
17,f101_nyg_middle_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_mean,311.27047,28,0.83718,0.7592
20,f101_nyg_middle_interest_rate_diff_mean,311.21522,32,0.83507,0.75998
48,f103_active_amt_unpaid_max,311.15481,24,0.83501,0.75805
11,f101_nyg_high_DAYS_LAST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_max,311.11937,30,0.83395,0.75827
49,f103_approved_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_mean,311.11048,26,0.83438,0.75951
90,f105_amt_paid_sum-d-amt_unpaid_sum,311.05968,23,0.84046,0.763
26,f102_approved_AMT_CREDIT_d_total_debt_diff_max,311.05372,25,0.83221,0.7589
85,f104_nyg_middle_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_min,310.99542,25,0.82889,0.75727
22,f101_refused_DAYS_DECISION_s_app_DAYS_REGISTRATION_std_div_mean,310.8836,32,0.83088,0.75733
18,f101_nyg_middle_AMT_APPLICATION_s_app_AMT_ANNUITY_mean,310.86998,25,0.83725,0.76071
8,f101_completed_DAYS_TERMINATION_d_app_DAYS_ID_PUBLISH_max,310.8302,30,0.84426,0.76097
17,f101_nyg_low_normal_DAYS_LAST_DUE_s_app_DAYS_REGISTRATION_max,310.7974,20,0.83718,0.7592
5,f101_approved_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_mean,310.62795,27,0.8519,0.76573
41,f102_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_REGISTRATION_mean,310.5793,24,0.82976,0.75885
24,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_max,310.37582,27,0.83102,0.75847
22,f101_refused_NAME_TYPE_SUITE_Family_mean,310.32265,22,0.83088,0.75733
5,f101_approved_DAYS_LAST_DUE_s_DAYS_DECISIONS_min,310.2953,33,0.8519,0.76573
48,f103_approved_AMT_ANNUITY_s_app_AMT_CREDIT_max,310.21611,25,0.83501,0.75805
18,f101_nyg_middle_AMT_CREDIT_d_total_debt_diff_mean,310.2152,24,0.83725,0.76071
16,f101_nyg_low_normal_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_max,310.11272,23,0.83523,0.7581
4,f101_approved_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_min,310.09974,29,0.84768,0.7614
21,f101_refused_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_pctchange_max,310.02084,31,0.82963,0.75757
51,f103_completed_AMT_CREDIT_d_AMT_ANNUITY_min,309.85681,31,0.8329,0.75806
16,f101_nyg_low_normal_DAYS_FIRST_DUE_d_app_DAYS_REGISTRATION_min,309.75966,26,0.83523,0.7581
85,f104_nyg_middle_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,309.55558,26,0.82889,0.75727
19,f101_nyg_middle_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_max,309.3785,27,0.83715,0.76074
91,f105_future_payment_6m_min,309.35044,21,0.83953,0.76301
27,f102_approved_DAYS_FIRST_DUE_s_app_DAYS_LAST_PHONE_CHANGE_mean,309.32155,23,0.83177,0.76009
17,f101_nyg_middle_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_max,309.23323,31,0.83718,0.7592
53,f103_completed_RATE_DOWN_PAYMENT_mean,309.04025,28,0.83048,0.75872
7,f101_completed_AMT_APPLICATION_s_app_AMT_ANNUITY_std_div_mean,308.97613,26,0.83954,0.75981
12,f101_nyg_high_SELLERPLACE_AREA_max_div_min,308.75484,37,0.83419,0.75885
24,f102_active_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,308.71104,29,0.83102,0.75847
24,f102_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_REGISTRATION_min,308.49824,30,0.83102,0.75847
90,f105_future_payment_19m_max,308.37873,21,0.84046,0.763
4,f101_approved_AMT_CREDIT_d_total_debt_pctchange_std_div_mean,308.37132,28,0.84768,0.7614
22,f101_refused_DAYS_DECISION_s_app_DAYS_REGISTRATION_min,308.3698,29,0.83088,0.75733
72,f104_approved_DAYS_FIRST_DUE_d_app_DAYS_BIRTH_min,308.35471,29,0.83194,0.75664
62,f103_nyg_middle_AMT_APPLICATION_s_app_AMT_ANNUITY_mean,308.2384,24,0.83059,0.75663
16,f101_nyg_low_normal_DAYS_LAST_DUE_s_DAYS_DECISIONS_max,308.10675,28,0.83523,0.7581
55,f103_nyg_high_AMT_GOODS_PRICE_d_AMT_CREDIT_mean,308.03922,23,0.82658,0.75773
9,f101_nyg_high_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_mean,307.9822,30,0.84133,0.76069
45,f102_refused_interest_rate_pctchange_max,307.94713,23,0.82978,0.75751
64,f103_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_s_DAYS_DECISIONS_mean,307.76654,22,0.83061,0.75712
8,f101_completed_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_BIRTH_mean,307.66676,26,0.84426,0.76097
25,f102_approved_AMT_ANNUITY_d_app_AMT_CREDIT_min,307.65598,29,0.83219,0.75936
49,f103_approved_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_min,307.60342,30,0.83438,0.75951
55,f103_nyg_high_DAYS_LAST_DUE_d_app_DAYS_REGISTRATION_mean,307.52722,29,0.82658,0.75773
11,f101_nyg_high_DAYS_LAST_DUE_s_DAYS_DECISIONS_min,307.48765,29,0.83395,0.75827
15,f101_nyg_low_normal_AMT_APPLICATION_s_app_AMT_GOODS_PRICE_mean,307.4594,28,0.83389,0.75746
3,f101_active_DAYS_TERMINATION_d_app_DAYS_ID_PUBLISH_max,307.44249,20,0.84126,0.76227
53,f103_completed_DAYS_LAST_DUE_d_app_DAYS_EMPLOYED_min,307.4358,21,0.83048,0.75872
16,f101_nyg_low_normal_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_ID_PUBLISH_max,307.32705,31,0.83523,0.7581
50,f103_approved_DAYS_FIRST_DRAWING_s_app_DAYS_REGISTRATION_mean,307.31704,20,0.83421,0.75943
29,f102_completed_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_min,307.29995,19,0.83074,0.75765
6,f101_completed_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_min,307.13874,26,0.8483,0.76456
49,f103_approved_AMT_GOODS_PRICE_d_total_debt_pctchange_max,307.13317,20,0.83438,0.75951
9,f101_nyg_high_AMT_APPLICATION_d_app_AMT_CREDIT_mean,307.10014,29,0.84133,0.76069
22,f101_refused_NAME_TYPE_SUITE_Unaccompanied_mean,307.09822,25,0.83088,0.75733
49,f103_approved_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_mean,307.07331,27,0.83438,0.75951
16,f101_nyg_low_normal_DAYS_FIRST_DUE_s_app_DAYS_EMPLOYED_max,307.03851,25,0.83523,0.7581
56,f103_nyg_high_NAME_CLIENT_TYPE_Repeater_mean,306.98688,23,0.82866,0.75724
16,f101_nyg_low_normal_DAYS_DECISION_d_app_DAYS_BIRTH_min,306.89836,35,0.83523,0.7581
25,f102_active_amt_unpaid_max,306.54488,29,0.83219,0.75936
48,f103_approved_AMT_CREDIT_d_app_AMT_ANNUITY_min,306.53689,32,0.83501,0.75805
52,f103_completed_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_min,306.34747,25,0.8316,0.75751
71,f104_approved_AMT_APPLICATION_d_app_AMT_CREDIT_min,306.33939,26,0.83256,0.75714
17,f101_nyg_middle_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,306.31854,32,0.83718,0.7592
76,f104_completed_DAYS_TERMINATION_d_app_DAYS_REGISTRATION_min,306.31653,24,0.83115,0.75774
91,f105_past_payment_14m_sum,306.2358,25,0.83953,0.76301
72,f104_approved_DAYS_FIRST_DUE_d_app_DAYS_REGISTRATION_max,306.21292,27,0.83194,0.75664
7,f101_completed_AMT_GOODS_PRICE_d_total_debt_diff_std,306.19386,26,0.83954,0.75981
15,f101_nyg_low_normal_AMT_ANNUITY_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,306.18541,32,0.83389,0.75746
8,f101_completed_DAYS_FIRST_DUE_s_DAYS_DECISIONS_min,306.0286,30,0.84426,0.76097
53,f103_completed_DAYS_TERMINATION_d_app_DAYS_ID_PUBLISH_min,306.02416,24,0.83048,0.75872
66,f103_refused_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_min,306.01718,19,0.82046,0.75643
20,f101_refused_AMT_APPLICATION_d_app_AMT_CREDIT_max,305.96447,21,0.83507,0.75998
8,f101_completed_DAYS_FIRST_DUE_d_app_DAYS_ID_PUBLISH_mean,305.74284,31,0.84426,0.76097
27,f102_approved_DAYS_LAST_DUE_1ST_VERSION_s_app_DAYS_BIRTH_max,305.67501,23,0.83177,0.76009
27,f102_approved_DAYS_FIRST_DUE_s_DAYS_DECISIONS_min,305.66255,32,0.83177,0.76009
5,f101_approved_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_BIRTH_std,305.58724,25,0.8519,0.76573
5,f101_approved_DAYS_FIRST_DUE_d_app_DAYS_REGISTRATION_std,305.52578,30,0.8519,0.76573
5,f101_approved_DAYS_TERMINATION_d_app_DAYS_REGISTRATION_max,305.34912,29,0.8519,0.76573
7,f101_completed_AMT_GOODS_PRICE_d_total_debt_diff_min,305.32819,28,0.83954,0.75981
24,f102_active_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_min,305.32795,24,0.83102,0.75847
62,f103_nyg_low_normal_total_debt_diff_min,305.32188,27,0.83059,0.75663
8,f101_completed_DAYS_TERMINATION_s_app_DAYS_EMPLOYED_max_div_min,305.27174,30,0.84426,0.76097
68,f103_refused_interest_rate_diff_mean,305.23584,27,0.82914,0.75746
52,f103_completed_AMT_GOODS_PRICE_d_AMT_ANNUITY_min,305.16861,31,0.8316,0.75751
1,f101_active_AMT_CREDIT_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max_div_min,305.12612,22,0.83505,0.75898
26,f102_approved_AMT_CREDIT_d_app_AMT_ANNUITY_max,305.04223,28,0.83221,0.7589
11,f101_nyg_high_DAYS_DECISION_s_app_DAYS_EMPLOYED_min,304.74263,34,0.83395,0.75827
10,f101_nyg_high_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_diff_std,304.68341,24,0.83344,0.75906
7,f101_completed_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_min,304.66437,29,0.83954,0.75981
1,f101_active_AMT_CREDIT_d_AMT_ANNUITY_pctchange_max,304.58703,29,0.83505,0.75898
7,f101_completed_AMT_CREDIT_s_app_AMT_ANNUITY_pctchange_max,304.57869,25,0.83954,0.75981
70,f104_active_cnt_unpaid_sum,304.52345,20,0.82954,0.75743
52,f103_completed_AMT_GOODS_PRICE_d_app_AMT_GOODS_PRICE_max,304.48398,26,0.8316,0.75751
17,f101_nyg_middle_AMT_ANNUITY_d_app_AMT_GOODS_PRICE_min,304.43592,31,0.83718,0.7592
29,f102_completed_DAYS_DECISION_d_app_DAYS_ID_PUBLISH_mean,304.42171,19,0.83074,0.75765
5,f101_approved_DAYS_TERMINATION_d_app_DAYS_EMPLOYED_std,304.41528,25,0.8519,0.76573
71,f104_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_min,304.41298,27,0.83256,0.75714
53,f103_completed_DAYS_TERMINATION_s_DAYS_LAST_DUE_min,304.33683,25,0.83048,0.75872
7,f101_completed_AMT_CREDIT_d_total_debt_pctchange_std,304.31566,25,0.83954,0.75981
10,f101_nyg_high_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_pctchange_mean,304.31527,23,0.83344,0.75906
12,f101_nyg_high_cnt_paid_std,304.31202,29,0.83419,0.75885
50,f103_approved_DAYS_TERMINATION_d_app_DAYS_EMPLOYED_min,304.16786,27,0.83421,0.75943
74,f104_completed_AMT_APPLICATION_s_app_AMT_ANNUITY_mean,304.14615,24,0.83124,0.75661
33,f102_nyg_high_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_mean,304.13708,17,0.82894,0.75688
5,f101_approved_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std,304.05294,30,0.8519,0.76573
51,f103_completed_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_pctchange_max,303.97518,27,0.8329,0.75806
72,f104_approved_AMT_CREDIT_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,303.96312,25,0.83194,0.75664
27,f102_approved_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,303.94842,31,0.83177,0.76009
21,f101_refused_AMT_CREDIT_d_AMT_ANNUITY_max,303.91121,27,0.82963,0.75757
87,f104_refused_AMT_ANNUITY_d_app_AMT_CREDIT_mean,303.90832,17,0.82897,0.75749
10,f101_nyg_high_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_pctchange_mean,303.76032,27,0.83344,0.75906
27,f102_approved_DAYS_TERMINATION_d_app_DAYS_ID_PUBLISH_min,303.66519,23,0.83177,0.76009
3,f101_approved_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_mean,303.51451,26,0.84126,0.76227
5,f101_approved_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_std_div_mean,303.49553,32,0.8519,0.76573
5,f101_approved_CHANNEL_TYPE_Credit_and_cash_offices_mean,303.46536,27,0.8519,0.76573
11,f101_nyg_high_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_std_div_mean,303.29176,28,0.83395,0.75827
90,f105_amt_unpaid_sum,303.22014,29,0.84046,0.763
25,f102_approved_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_mean,303.20699,33,0.83219,0.75936
45,f102_refused_interest_rate_diff_std,303.04965,24,0.82978,0.75751
78,f001_FLOORSMIN_AVG,302.87408,24,0.82902,0.75699
2,f101_active_AMT_GOODS_PRICE_d_AMT_ANNUITY_pctchange_mean,302.76615,29,0.83383,0.75867
72,f104_approved_AMT_GOODS_PRICE_d_AMT_CREDIT_diff_min,302.58442,27,0.83194,0.75664
91,f105_past_payment_1m_mean,302.55032,28,0.83953,0.76301
53,f103_completed_DAYS_LAST_DUE_d_app_DAYS_EMPLOYED_mean,302.5314,20,0.83048,0.75872
4,f101_approved_AMT_CREDIT_s_app_AMT_ANNUITY_pctchange_std_div_mean,302.4641,27,0.84768,0.7614
47,f103_active_DAYS_TERMINATION_s_DAYS_LAST_DUE_1ST_VERSION_max,302.42026,18,0.83128,0.75723
3,f101_active_cnt_paid_std_div_mean,302.32444,26,0.84126,0.76227
6,f101_approved_WEEKDAY_APPR_PROCESS_START_THURSDAY_mean,302.28237,29,0.8483,0.76456
18,f101_nyg_middle_AMT_CREDIT_s_app_AMT_INCOME_TOTAL_pctchange_mean,302.12979,30,0.83725,0.76071
73,f104_approved_total_debt_diff_mean,301.98315,27,0.83317,0.75856
5,f101_approved_DAYS_LAST_DUE_s_app_DAYS_REGISTRATION_std_div_mean,301.91046,26,0.8519,0.76573
27,f102_approved_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_max,301.65366,33,0.83177,0.76009
56,f103_nyg_high_DAYS_TERMINATION_d_app_DAYS_REGISTRATION_mean,301.6244,30,0.82866,0.75724
4,f101_approved_AMT_DOWN_PAYMENT_d_AMT_GOODS_PRICE_std_div_mean,301.59668,29,0.84768,0.7614
15,f101_nyg_low_normal_AMT_ANNUITY_s_app_AMT_CREDIT_max,301.55782,23,0.83389,0.75746
15,f101_nyg_low_normal_AMT_CREDIT_s_app_AMT_ANNUITY_pctchange_mean,301.55256,23,0.83389,0.75746
8,f101_completed_DAYS_FIRST_DUE_s_app_DAYS_ID_PUBLISH_max,301.49785,28,0.84426,0.76097
50,f103_approved_DAYS_FIRST_DUE_d_app_DAYS_EMPLOYED_mean,301.46954,29,0.83421,0.75943
5,f101_approved_DAYS_TERMINATION_d_app_DAYS_ID_PUBLISH_mean,301.46914,26,0.8519,0.76573
48,f103_approved_AMT_ANNUITY_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,301.46352,28,0.83501,0.75805
42,f102_refused_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_mean,301.3947,22,0.82887,0.75877
9,f101_nyg_high_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_min,301.33247,30,0.84133,0.76069
2,f101_active_AMT_GOODS_PRICE_d_total_debt_diff_min,301.30473,29,0.83383,0.75867
41,f102_nyg_middle_AMT_GOODS_PRICE_min,301.17513,29,0.82976,0.75885
19,f101_nyg_middle_DAYS_DECISION_s_app_DAYS_REGISTRATION_max,301.17339,30,0.83715,0.76074
51,f103_approved_interest_rate_pctchange_mean,301.11827,31,0.8329,0.75806
48,f103_approved_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,301.0716,27,0.83501,0.75805
5,f101_approved_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_std_div_mean,300.94493,26,0.8519,0.76573
18,f101_nyg_middle_AMT_GOODS_PRICE_d_AMT_ANNUITY_pctchange_min,300.93748,30,0.83725,0.76071
19,f101_nyg_middle_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_std_div_mean,300.9257,28,0.83715,0.76074
66,f103_refused_AMT_CREDIT_d_AMT_ANNUITY_pctchange_min,300.90622,22,0.82046,0.75643
18,f101_nyg_middle_AMT_CREDIT_d_total_debt_std_div_mean,300.79316,27,0.83725,0.76071
5,f101_approved_DAYS_DECISION_d_app_DAYS_ID_PUBLISH_mean,300.7279,28,0.8519,0.76573
16,f101_nyg_low_normal_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_mean,300.66578,19,0.83523,0.7581
10,f101_nyg_high_AMT_CREDIT_d_AMT_ANNUITY_pctchange_min,300.64018,32,0.83344,0.75906
75,f104_completed_DAYS_LAST_DUE_d_app_DAYS_BIRTH_min,300.59322,30,0.8295,0.75668
18,f101_nyg_middle_AMT_CREDIT_s_app_AMT_ANNUITY_max,300.5717,26,0.83725,0.76071
22,f101_refused_interest_rate_pctchange_min,300.30993,29,0.83088,0.75733
2,f101_active_DAYS_FIRST_DUE_s_DAYS_DECISIONS_mean,300.08848,28,0.83383,0.75867
77,f104_nyg_high_AMT_CREDIT_d_AMT_APPLICATION_mean,300.08586,21,0.82578,0.75732
18,f101_nyg_middle_AMT_APPLICATION_d_app_AMT_ANNUITY_min,300.0125,27,0.83725,0.76071
19,f101_nyg_middle_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_LAST_PHONE_CHANGE_max,299.81892,32,0.83715,0.76074
28,f102_approved_total_debt_pctchange_mean,299.63277,26,0.83078,0.76043
1,f101_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,299.42965,28,0.83505,0.75898
3,f101_approved_AMT_ANNUITY_s_app_AMT_CREDIT_diff_min,299.33685,31,0.84126,0.76227
8,f101_completed_DAYS_TERMINATION_s_app_DAYS_LAST_PHONE_CHANGE_min,299.19496,27,0.84426,0.76097
51,f103_completed_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_max,299.09318,23,0.8329,0.75806
76,f104_completed_total_debt_diff_mean,299.08654,31,0.83115,0.75774
74,f104_completed_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_min,299.0782,27,0.83124,0.75661
68,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_mean,299.02245,15,0.82914,0.75746
92,f107_NAME_TYPE_SUITE,298.72585,28,0.84362,0.76146
5,f101_approved_AMT_GOODS_PRICE_s_app_AMT_CREDIT_max_div_min,298.65178,23,0.8519,0.76573
79,f104_nyg_high_NAME_PRODUCT_TYPE_walk_in_mean,298.64852,19,0.8299,0.75718
39,f102_nyg_middle_AMT_ANNUITY_s_app_AMT_ANNUITY_min,298.58623,27,0.82932,0.75745
5,f101_approved_DAYS_FIRST_DRAWING_s_app_DAYS_REGISTRATION_mean,298.47672,20,0.8519,0.76573
8,f101_completed_DAYS_TERMINATION_s_app_DAYS_ID_PUBLISH_max_div_min,298.00692,20,0.84426,0.76097
4,f101_approved_AMT_CREDIT_s_app_AMT_ANNUITY_std_div_mean,297.96697,29,0.84768,0.7614
5,f101_approved_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_std_div_mean,297.95314,28,0.8519,0.76573
11,f101_nyg_high_DAYS_FIRST_DUE_d_app_DAYS_BIRTH_min,297.84207,31,0.83395,0.75827
1,f101_active_AMT_CREDIT_d_AMT_APPLICATION_pctchange_min,297.7443,29,0.83505,0.75898
47,f103_active_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_EMPLOYED_mean,297.73174,27,0.83128,0.75723
19,f101_nyg_middle_DAYS_LAST_DUE_d_app_DAYS_LAST_PHONE_CHANGE_min,297.72129,26,0.83715,0.76074
6,f101_approved_DAYS_TERMINATION_s_app_DAYS_EMPLOYED_std,297.63,26,0.8483,0.76456
91,f105_past_payment_18m_mean,297.61166,29,0.83953,0.76301
14,f101_nyg_low_normal_AMT_ANNUITY_d_app_AMT_ANNUITY_pctchange_min,297.5884,29,0.83177,0.75767
39,f102_nyg_low_normal_NAME_CONTRACT_STATUS_Refused_mean,297.58333,21,0.82932,0.75745
5,f101_approved_DAYS_FIRST_DRAWING_s_app_DAYS_EMPLOYED_max,297.45193,17,0.8519,0.76573
21,f101_refused_AMT_APPLICATION_s_app_AMT_INCOME_TOTAL_min,297.39948,30,0.82963,0.75757
76,f104_nyg_high_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,297.39407,23,0.83115,0.75774
61,f103_nyg_low_normal_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_pctchange_max,297.2447,29,0.83112,0.75654
22,f102_active_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,297.17666,30,0.83088,0.75733
8,f101_completed_DAYS_LAST_DUE_1ST_VERSION_d_app_DAYS_ID_PUBLISH_max,297.15694,29,0.84426,0.76097
18,f101_nyg_middle_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,297.13761,26,0.83725,0.76071
6,f101_approved_NAME_PRODUCT_TYPE_XNA_mean,297.13168,20,0.8483,0.76456
18,f101_nyg_middle_AMT_APPLICATION_s_app_AMT_ANNUITY_min,296.90596,28,0.83725,0.76071
2,f101_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_max,296.8767,24,0.83383,0.75867
21,f101_refused_AMT_CREDIT_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,296.85621,26,0.82963,0.75757
5,f101_approved_DAYS_FIRST_DUE_d_app_DAYS_EMPLOYED_std,296.80485,28,0.8519,0.76573
