chunk,feature,importance_gain,importance_split
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_diff_mean,327.2022180557251,26
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_pctchange_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_min,229.05645036697388,19
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_pctchange_std,11.328300476074219,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_mean,176.7710108757019,17
1,f104_active_AMT_ANNUITY_s_app_AMT_ANNUITY_diff_min,233.10818195343018,22
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_max,93.1324405670166,9
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_diff_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_min,157.47399854660034,14
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_mean,585.4007482528687,48
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_mean,65.77139949798584,6
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_diff_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_min,249.40942001342773,21
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_diff_std,7.1876301765441895,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max_div_min,8.273030281066895,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_max,218.81352043151855,16
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_std_div_mean,11.305700302124023,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,10.341500282287598,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_diff_min,65.9206190109253,7
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_pctchange_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_diff_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_diff_mean,40.3848991394043,3
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_pctchange_mean,9.619159698486328,1
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_pctchange_max,29.11972999572754,3
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_pctchange_min,31.942599296569824,2
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_CREDIT_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_min,44.16481971740723,5
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_mean,35.42014932632446,4
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_diff_max_div_min,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_max,46.30436944961548,5
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_diff_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_GOODS_PRICE_pctchange_mean,35.38762044906616,4
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_diff_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_pctchange_std,8.955619812011719,1
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_std_div_mean,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_diff_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_std,0.0,0
1,f104_active_AMT_ANNUITY_s_app_AMT_INCOME_TOTAL_diff_min,9.077509880065918,1
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_max,66.4699296951294,6
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_max,147.75589990615845,15
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_mean,232.1312518119812,17
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_mean,61.90349006652832,6
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_min,111.09330034255981,10
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_min,240.83560180664062,21
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_diff_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_pctchange_max,204.88191938400269,15
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_pctchange_std,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_pctchange_mean,158.26529932022095,13
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_diff_max,104.548020362854,10
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_diff_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_ANNUITY_pctchange_min,172.08996105194092,16
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_diff_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_diff_mean,95.33366966247559,8
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_mean,39.13938045501709,4
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_max,51.819929122924805,4
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_std,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_min,147.4315390586853,13
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_mean,69.3821496963501,7
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_diff_max,130.39761114120483,11
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_max,109.87346029281616,8
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_diff_min,88.85605192184448,8
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_std,10.061800003051758,1
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_diff_mean,95.23583984375,9
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_diff_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_diff_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_pctchange_std,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_diff_min,67.17607927322388,6
1,f104_active_AMT_APPLICATION_d_app_AMT_CREDIT_pctchange_min,46.5490198135376,5
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_min,107.98222970962524,10
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_pctchange_min,43.85406970977783,4
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_pctchange_max,7.690839767456055,1
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_mean,104.00644063949585,9
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_pctchange_mean,31.928969860076904,4
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_std,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_diff_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_GOODS_PRICE_max,138.41461944580078,11
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_diff_max,161.6823091506958,13
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_diff_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_pctchange_std,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_max,199.29321098327637,18
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_diff_mean,132.7669906616211,13
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_diff_min,140.14137077331543,13
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_min,141.51584815979004,12
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_mean,190.20614051818848,17
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_pctchange_max,41.500399589538574,2
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_pctchange_min,15.01075029373169,2
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_pctchange_mean,15.996500015258789,1
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_min,27.184359550476074,3
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_max,63.13850975036621,7
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_mean,98.74495840072632,10
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_pctchange_std,15.548230171203613,2
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_d_app_AMT_INCOME_TOTAL_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_diff_mean,39.86064052581787,4
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_std_div_mean,7.635960102081299,1
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_max,105.85397005081177,11
1,f104_active_AMT_APPLICATION_max,59.07663917541504,6
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_m_app_AMT_GOODS_PRICE_d_app_AMT_INCOME_TOTAL_min,171.66426992416382,12
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max,163.25749921798706,15
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_std,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_min,33.015209674835205,4
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_mean,20.440099716186523,2
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_mean,33.63011932373047,3
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_diff_max,14.08899974822998,1
1,f104_active_AMT_APPLICATION_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_min,90.1341986656189,7
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_diff_std,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_max_div_min,19.79899024963379,2
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_mean,171.64339923858643,17
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_min,165.16102981567383,16
